Status;Category;Level;Section Nr;Section Name;HTML File Name;Feature Names;Keywords;Remarks
OK;Body;4;B 9.09.02.03;table style columns;LIB_Function_table_style_columns.html;table style columns;table style columns;
OK;Body;4;B 9.09.02.04;table style cells;LIB_Function_table_style_cells.html;table style cells;table style cells;
OK;Body;4;B 9.09.02.05;Generic Formatting Attributes;LIB_Features_Generic_Formatting_Attributes.html;Generic Formatting Attributes;Generic Formatting Attributes,Generic Attribute Names,Generic Attribute Values;
OK;Body;4;B 9.09.02.06;Formatting Coverages and Precedences;LIB_Features_Formatting_Precedences.html;Formatting Precedences,Formatting Coverages;Formatting Precedences,Formatting Coverages;
OK;Body;4;B 9.09.02.07;table style auto width;LIB_Function_table_style_auto_width.html;table style auto width;table style auto width;
OK;Body;4;B 9.09.02.08;table style themes (beta);LIB_Function_table_style_theme.html;table style theme;table style theme;
OK;Body;3;B 9.09.03;Finishing up formatting;LIB_Features_Finishing_up_formatting.html;Finishing up formatting;Finishing up formatting;
OK;Body;4;B 9.09.03.01;translate style attributes ...;LIB_Function_translate_style_attributes_for_excel.html;translate style attributes for excel,translate style attributes for excel xml 2003,translate style attributes for html;translate style attributes for excel,translate style attributes for excel xml 2003,translate style attributes for html,Translate applied style to target file format;
OK;Body;4;B 9.09.03.02;table style reset;LIB_Function_table_style_reset.html;table style reset;table style reset,Remove all style attributes from the table;
OK;Body;1;B 10;Variables Functions;LIB_Features_variables_functions.html;variables functions;variables functions;
OK;Body;2;B 10.01;Basic Variables Functions;LIB_Features_basic_variables_functions.html;basic variables functions;basic variables functions;
OK;Body;3;B 10.01.01;existing (here and valid);LIB_Function_existing.html;existing,existing and valid,existing here,existing here and valid;existing,existing and valid,existing here,existing here and valid,Check if variable is existing;
OK;Body;3;B 10.01.02;copy;LIB_Function_copy.html;copy;copy,Copy values to multiple variables or table entries;
OK;Body;3;B 10.01.03;identify;LIB_Function_identify.html;identify;identify;
OK;Body;3;B 10.01.04;scope;LIB_Function_scope.html;scope;scope,Identify scope of variable;
OK;Body;3;B 10.01.05;name;LIB_Function_name.html;name;name,Get variable name;
OK;Body;3;B 10.01.06;exchange;LIB_Function_exchange.html;exchange;exchange,Exchange two values;
OK;Body;3;B 10.01.07;protect ...;LIB_Function_protect.html;protect,protect recursive;protect,protect recursive,Protect variables;
OK;Body;3;B 10.01.08;delete;LIB_Function_delete.html;delete;delete,Delete variables;
OK;Body;3;B 10.01.09;delete members;LIB_Function_delete_members.html;delete members;delete members,Delete variable members,Delete array and structure members;
OK;Body;3;B 10.01.10;insert members (protect);LIB_Function_insert_members.html;insert members;insert members,Array functions;
OK;Body;3;B 10.01.11;global;LIB_Function_global.html;global;global,Create new variables as global variables;
OK;Body;3;B 10.01.12;local;LIB_Function_local.html;local;local,Define local variables when writing;
OK;Body;3;B 10.01.13;regional;LIB_Function_regional.html;regional;regional,Make regional variables accessible in functions called;
OK;Body;2;B 10.02;Arrays and Structures;LIB_Features_Arrays_and_Structures.html;Arrays and Structures;Arrays and Structures;
OK;Body;3;B 10.02.01;dim / redim;LIB_Function_dim.html;dim,redim;dim,redim,Array functions;
OK;Body;3;B 10.02.02;dim / redim protect;LIB_Function_dim_protect.html;dim protect,redim protect;dim protect,redim protect;
OK;Body;3;B 10.02.03;array, array protect;LIB_Function_array.html;array,array protect;array,array protect;
OK;Body;3;B 10.02.04;structure, structure protect;LIB_Function_structure.html;structure,structure protect;structure,structure protect,Structure functions;
OK;Body;3;B 10.02.05;member count;LIB_Function_member_count.html;member count;member count;
OK;Body;3;B 10.02.06;weight, weight profile;LIB_Function_weight.html;weight,weight profile;weight,weight profile;
OK;Body;3;B 10.02.07;depth;LIB_Function_depth.html;depth;depth;
OK;Body;3;B 10.02.08;structure to array ...;LIB_Function_structure_to_array.html;structure to array,structure to array recursive;structure to array,structure to array recursive,Changing between structures and arrays;
OK;Body;3;B 10.02.09;array to structure ...;LIB_Function_array_to_structure.html;array to structure,array to array structure;array to structure,array to array structure;
OK;Body;3;B 10.02.10;set, set names;LIB_Function_set.html;set,set names;set,set names,Read variable members into parameter sets;
OK;Body;2;B 10.03;Loading and Saving Variables;LIB_Features_Loading_and_saving_variables.html;Loading and saving variables;Loading and saving variables;
OK;Body;3;B 10.03.01;variable load ...;LIB_Function_variable_load.html;variable load;variable load,Loading and saving variables using JSON;
OK;Body;3;B 10.03.02;json to variable ...;LIB_Function_json_to_variable.html;json to variable;json to variable;
OK;Body;3;B 10.03.03;variable save ...;LIB_Function_variable_save.html;variable save;variable save;
OK;Body;3;B 10.03.04;variable to json ...;LIB_Function_variable_to_json.html;variable to json;variable to json;
OK;Body;2;B 10.04;Variable References Functions;LIB_Features_Variable_references_functions.html;Variable references functions;Variable references functions;
OK;Body;3;B 10.04.01;release;LIB_Function_release.html;release;release,Release references to variables;
OK;Body;3;B 10.04.02;release all;LIB_Function_release_all.html;release all;release all;
OK;Body;2;B 10.05;Resident Attributes Functions;LIB_Features_Resident_attributes_functions.html;Resident attributes functions;Resident attributes functions;
OK;Body;3;B 10.05.01;attribute ...;LIB_Function_attribute_read.html;attribute read,attribute write,attribute modify,attribute delete,attribute remove,attribute listing;attribute read,attribute write,attribute modify,attribute delete,attribute remove,attribute listing,Access resident attributes;
OK;Body;1;B 11;Directory and File System Functions;LIB_Features_directory_and_file_system_functions.html;directory and file system functions,Short error messages on directories and files;directory and file system functions,Short error messages on directories and files;
OK;Body;2;B 11.01;Basic Directory and File Functions;LIB_Features_basic_directory_and_file_functions.html;basic directory and file functions;basic directory and file functions;
OK;Body;3;B 11.01.01;directory existing, file existing;LIB_Function_directory_existing.html;directory existing,file existing;directory existing,file existing;
OK;Body;3;B 11.01.02;read access ..., write access ...;LIB_Function_read_access.html;read access,read access repeat if locked,write access,write access repeat if locked;read access,read access repeat if locked,write access,write access repeat if locked;
OK;Body;3;B 11.01.03;working directory;LIB_Function_working_directory.html;working directory;working directory;
OK;Body;3;B 11.01.04;starting directory;LIB_Function_starting_directory.html;starting directory;starting directory;
OK;Body;3;B 11.01.05;directory size;LIB_Function_directory_size.html;directory size;directory size;
OK;Body;3;B 11.01.06;file size;LIB_Function_file_size.html;file size;file size;
OK;Body;3;B 11.01.07;disk space ...;LIB_Function_disk_space.html;disk space,disk space free;disk space,disk space free;
OK;Body;2;B 11.02;Listing and Searching Directories and Files;LIB_Features_listing_directories_and_files.html;listing directories and files;listing directories and files;
OK;Body;3;B 11.02.01;directory listing ...;LIB_Function_directory_listing.html;directory listing,directory listing recursive;directory listing,directory listing recursive,Listing directories;
OK;Body;3;B 11.02.02;advanced directory listing ...;LIB_Function_advanced_directory_listing.html;advanced directory listing,advanced directory listing recursive;advanced directory listing,advanced directory listing recursive;
OK;Body;3;B 11.02.03;file browser;LIB_Function_file_browser.html;file browser;file browser;
OK;Body;3;B 11.02.04;dir;LIB_Function_dir.html;dir;dir;
OK;Body;3;B 11.02.05;search files ...;LIB_Function_search_files.html;search files,search files recursive;search files,search files recursive,Search and count files;
OK;Body;3;B 11.02.06;choose recent file;LIB_Function_choose_recent_file.html;choose recent file;choose recent file;
OK;Body;3;B 11.02.07;count files ...;LIB_Function_count_files.html;count files,count files recursive;count files,count files recursive;
OK;Body;3;B 11.02.08;resolve path/directory/file name;LIB_Function_resolve_path_name.html;resolve path name,resolve directory name,resolve file name;resolve path name,resolve directory name,resolve file name,Resolve directory and file names;
OK;Body;3;B 11.02.09;office document properties;LIB_Function_office_document_properties.html;office document properties;office document properties,Office functions;
OK;Body;2;B 11.03;Manipulating Directories and Files;LIB_Features_manipulating_directories_and_files.html;manipulating directories and files;manipulating directories and files;
OK;Body;3;B 11.03.01;directory create ...;LIB_Function_directory_create.html;directory create,directory create all,directory create silently;directory create,directory create all,directory create silently,directory create ... Functions;
OK;Body;3;B 11.03.02;directory create temp;LIB_Function_directory_create_temp.html;directory create temp;directory create temp;
OK;Body;3;B 11.03.03;file delete ...;LIB_Function_file_delete.html;file delete,file delete all,file delete silently;file delete,file delete all,file delete silently,file delete ... Functions;
OK;Body;3;B 11.03.04;file delete multiple/recursive ...;LIB_Function_file_delete_multiple.html;file delete multiple,file delete multiple all,file delete recursive,file delete recursive all;file delete multiple,file delete multiple all,file delete recursive,file delete recursive all,file delete multiple/recursive ... Functions;
OK;Body;3;B 11.03.05;directory delete ...;LIB_Function_directory_delete.html;directory delete,directory delete all,directory delete silently;directory delete,directory delete all,directory delete silently,directory delete ... Functions;
OK;Body;3;B 11.03.06;directory delete multiple/recursive ...;LIB_Function_directory_delete_multiple.html;directory delete multiple,directory delete multiple all,directory delete recursive,directory delete recursive all,directory delete recursive if empty;directory delete multiple,directory delete multiple all,directory delete recursive,directory delete recursive all,directory delete recursive if empty,directory delete multiple/recursive ... Functions;
OK;Body;3;B 11.03.07;file rename ...;LIB_Function_file_rename.html;file rename,file rename all,file rename silently;file rename,file rename all,file rename silently,file rename ... Functions;
OK;Body;3;B 11.03.08;directory rename ...;LIB_Function_directory_rename.html;directory rename,directory rename all,directory rename silently;directory rename,directory rename all,directory rename silently,directory rename ... Functions;
OK;Body;3;B 11.03.09;file copy ...;LIB_Function_file_copy.html;file copy,file copy all,file copy silently,file copy overwrite,file copy overwrite all,file copy overwrite silently;file copy,file copy all,file copy silently,file copy overwrite,file copy overwrite all,file copy overwrite silently,file copy ... Functions;
OK;Body;3;B 11.03.10;file copy mulitple/recursive ...;LIB_Function_file_copy_multiple.html;file copy multiple,file copy multiple all,file copy multiple overwrite,file copy multiple overwrite all,file copy recursive,file copy recursive all,file copy recursive overwrite,file copy recursive overwrite all;file copy multiple,file copy multiple all,file copy multiple overwrite,file copy multiple overwrite all,file copy recursive,file copy recursive all,file copy recursive overwrite,file copy recursive overwrite all,file copy multiple/recursive ... Functions;
OK;Body;3;B 11.03.11;file create link ...;LIB_Function_file_create_link.html;file create link,file create link all,file create link silently;file create link,file create link all,file create link silently,file create link ... Functions;
OK;Body;3;B 11.03.12;file download ...;LIB_Function_file_download.html;file download,file download all,file download silently,file download overwrite,file download overwrite all,file download overwrite silently;file download,file download all,file download silently,file download overwrite,file download overwrite all,file download overwrite silently,file download ... Functions;
OK;Body;2;B 11.04;File Compression and Decompression;LIB_Features_file_compression_decompression.html;file compression decompression;file compression decompression;
OK;Body;3;B 11.04.01;zip compress;LIB_Function_zip_compress.html;zip compress;zip compress,File comporession and decompression;
OK;Body;3;B 11.04.02;zip extract files;LIB_Function_zip_extract_files.html;zip extract files;zip extract files;
OK;Body;3;B 11.04.03;zip extract all;LIB_Function_zip_extract_all.html;zip extract all;zip extract all;
OK;Body;1;B 12;System Functions;LIB_Features_system_functions.html;system functions;system functions;
OK;Body;2;B 12.01;Executing System Commands;LIB_Features_executing_system_commands.html;executing system commands;executing system commands;
OK;Body;3;B 12.01.01;open;LIB_Function_open.html;open;open;
OK;Body;3;B 12.01.02;system;LIB_Function_system.html;system;system;
OK;Body;3;B 12.01.03;quote path;LIB_Function_quote_path.html;quote path;quote path;
OK;Body;2;B 12.02;set locale;LIB_Function_set_locale.html;set locale;set locale;
OK;Body;2;B 12.03;Registry Access Functions;LIB_Features_registry_access_functions.html;registry access functions;registry access functions;
OK;Body;2;B 12.04;Licensing and Privileges;LIB_Features_licensing_and_privileges.html;licensing and privileges;licensing and privileges;
OK;Body;3;B 12.04.01;global / script privileges;LIB_Function_global_privileges.html;global privileges,script privileges;global privileges,script privileges;
OK;Body;3;B 12.04.02;license provide identification;LIB_Function_license_provide_identification.html;license provide identification;license provide identification;
OK;Body;3;B 12.04.03;license apply key;LIB_Function_license_apply_key.html;license apply key;license apply key;
OK;Body;1;B 13;Help and Support Functions;LIB_Features_help_and_support_functions.html;help and support functions;help and support functions;
OK;Body;2;B 13.01;help;LIB_Function_help.html;help;help;
OK;Body;2;B 13.02;help ...;LIB_Function_help_welcome.html;help welcome,docs,help user guide,help language,help functions,help library,help keywords,help index;help welcome,docs,help user guide,help language,help functions,help library,help keywords,help index;
OK;Body;2;B 13.03;docs;LIB_Function_docs.html;docs;docs;
OK;Body;2;B 13.04;openweb;LIB_Function_openweb.html;openweb;openweb;
OK;Body;2;B 13.05;docs search;;openweb;openweb;
New, (Assign right Category);;2;;browser;LIB_Function_browser.html;browser;browser;
OK;Body;2;B 13.06;table view;LIB_Function_table_view.html;table view;table view;
OK;Body;2;B 13.07;variable view;LIB_Function_variable_view.html;variable view;variable view;
OK;Body;2;B 13.08;view;LIB_Function_view.html;view;view;
OK;Body;2;B 13.09;view reset;LIB_Function_view_reset.html;view reset;view reset;
OK;Body;2;B 13.10;list / explain functions;LIB_Function_list_functions.html;list functions,explain functions;list functions,explain functions;
OK;Body;2;B 13.11;dump functions;LIB_Function_dump_functions.html;dump functions;dump functions,List of all functions;
OK;Body;2;B 13.12;dump entities;LIB_Function_dump_entities.html;dump entities;dump entities,List of all entities;
OK;Body;1;B 14;Cross-Functional Info;LIB_Features_Cross-functional_info.html;Cross-functional info;Cross-functional info;
OK;Body;2;B 14.01;Sorting and Ranking Options;LIB_Features_Sorting_options.html;Sorting options,Ranking options;Sorting options,Ranking options;
OK;Body;2;B 14.02;Consolidation Actions;LIB_Features_consolidation_actions.html;consolidation actions;consolidation actions;
OK;Body;1;B 15;Index;LIB_Features_Index.html;Index;Index;
OK, (Assign right Category);Start;1;;Welcome;MAS_Features_Table_of_Contents.html;Table of Contents;Table of Contents;
OK, (Assign right Category), (Assign right Category);Link;1;;Presentation;Images/B4P_Introduction.pdf;Table of Contents;Table of Contents;
OK, (Assign right Category), (Assign right Category), (Assign right Category);Link;1;;User Guide;GUI_Features_User_Guide.html;Table of Contents;Table of Contents;
OK, (Assign right Category), (Assign right Category), (Assign right Category), (Assign right Category);Link;1;;Language Guide;LAN_Features_Language_Guide.html;Table of Contents;Table of Contents;
OK, (Assign right Category), (Assign right Category), (Assign right Category), (Assign right Category), (Assign right Category);Link;1;;Function Library Guide;LIB_Features_Function_Library.html;Table of Contents;Table of Contents;
OK;Body;1;B 1;Recent Releases;MAS_Features_Recent_Releases.html;Recent Releases;Recent Releases;
OK;Body;2;B 1.01;Release 8.00;MAS_Features_Release_8.00.html;Release 8.00;Release 8.00;
OK;Body;2;B 1.02;Release 8.01;MAS_Features_Release_8.01.html;Release 8.01;Release 8.01;
OK;Body;2;B 1.03;Release 8.02;MAS_Features_Release_8.02.html;Release 8.02;Release 8.02;
OK;Body;2;B 1.04;Release 8.03;MAS_Features_Release_8.03.html;Release 8.03;Release 8.03;
OK;Body;2;B 1.05;Release 8.04;MAS_Features_Release_8.04.html;Release 8.04;Release 8.04;
OK;Body;2;B 1.06;Release 9.00;MAS_Features_Release_9.00.html;Release 9.00;Release 9.00;
OK;Body;2;B 1.07;Release 9.01 tbd;;Release 9.00;Release 9.00;
New, (Assign right Category);;;;Release 9.01;MAS_Features_Release_9.01_Golden_Cut.html;Release 9.01 Golden Cut;Release 9.01 Golden Cut;
New, (Assign right Category);;;;Release 9.02 RC;MAS_Features_Release_9.02_Release_Candiate.html;Release 9.02 Release Candiate;Release 9.02 Release Candiate;
